step,timeperf/rollout,ppo_actor/n_tokens,ppo_actor/update/clip_ratio/min,ppo_actor/update/new_logp/avg,timeperf/recompute_logp,ppo_actor/n_valid_tokens,ppo_actor/update/clipped_tokens,ppo_actor/update/new_logp/max,timeperf/compute_advantage,ppo_actor/no_eos_ratios/avg,ppo_actor/update/compute_logp/kl_div_direct/avg,ppo_actor/update/new_logp/min,timeperf/train_step,ppo_actor/no_eos_ratios/max,ppo_actor/update/compute_logp/kl_div_direct/max,ppo_actor/update/old_logp/avg,timeperf/update_weights,ppo_actor/no_eos_ratios/min,ppo_actor/update/compute_logp/kl_div_direct/min,ppo_actor/update/old_logp/max,timeperf/save,ppo_actor/prompt_len/avg,ppo_actor/update/compute_logp/kl_div_dual/avg,ppo_actor/update/old_logp/min,timeperf/checkpoint_for_recover,ppo_actor/prompt_len/max,ppo_actor/update/compute_logp/kl_div_dual/max,ppo_actor/update/rs_filtered_fraction,timeperf/eval,ppo_actor/prompt_len/min,ppo_actor/update/compute_logp/kl_div_dual/min,ppo_actor/update/unclipped_behave_tokens,timeperf/clear_batches,ppo_actor/rs_upper,ppo_actor/update/compute_logp/kl_div_taylor/avg,ppo_actor/update/update_successful,ppo_actor/advantages/avg,ppo_actor/seq_len/avg,ppo_actor/update/compute_logp/kl_div_taylor/max,ppo_actor/update/version_stats/n_valid_generated_tokens,ppo_actor/advantages/max,ppo_actor/seq_len/max,ppo_actor/update/compute_logp/kl_div_taylor/min,ppo_actor/update/version_stats/n_valid_tokens,ppo_actor/advantages/min,ppo_actor/seq_len/min,ppo_actor/update/compute_logp/n_valid_tokens,ppo_actor/update/version_stats/sample_staleness_proximal_avg,ppo_actor/correct_n_seqs,ppo_actor/task_reward/avg,ppo_actor/update/compute_logp/prox_logp_gt/avg,ppo_actor/update/version_stats/sample_staleness_proximal_max,ppo_actor/correct_seq_len/avg,ppo_actor/task_reward/max,ppo_actor/update/compute_logp/prox_logp_gt/max,ppo_actor/update/version_stats/sample_staleness_proximal_min,ppo_actor/correct_seq_len/max,ppo_actor/task_reward/min,ppo_actor/update/compute_logp/prox_logp_gt/min,ppo_actor/update/version_stats/sample_staleness_theta_avg,ppo_actor/correct_seq_len/min,ppo_actor/update/actor_loss/avg,ppo_actor/update/dual_clip_ratio/avg,ppo_actor/update/version_stats/sample_staleness_theta_max,ppo_actor/eps_clip,ppo_actor/update/actor_loss/max,ppo_actor/update/dual_clip_ratio/max,ppo_actor/update/version_stats/sample_staleness_theta_min,ppo_actor/final_reward/avg,ppo_actor/update/actor_loss/min,ppo_actor/update/dual_clip_ratio/min,ppo_actor/update/version_stats/v_proximal,ppo_actor/final_reward/max,ppo_actor/update/approx_kl/avg,ppo_actor/update/dual_clipped_tokens,ppo_actor/update/version_stats/v_theta,ppo_actor/final_reward/min,ppo_actor/update/approx_kl/max,ppo_actor/update/entropy/avg,ppo_actor/update/vocab_max_logits/avg,ppo_actor/incorrect_n_seqs,ppo_actor/update/approx_kl/min,ppo_actor/update/entropy/max,ppo_actor/update/vocab_max_logits/max,ppo_actor/incorrect_seq_len/avg,ppo_actor/update/behave_approx_kl/avg,ppo_actor/update/entropy/min,ppo_actor/update/vocab_max_logits/min,ppo_actor/incorrect_seq_len/max,ppo_actor/update/behave_approx_kl/max,ppo_actor/update/grad_norm,ppo_actor/update/vocab_min_logits/avg,ppo_actor/incorrect_seq_len/min,ppo_actor/update/behave_approx_kl/min,ppo_actor/update/importance_weight/avg,ppo_actor/update/vocab_min_logits/max,ppo_actor/kl_rewards/avg,ppo_actor/update/behave_imp_weight/avg,ppo_actor/update/importance_weight/max,ppo_actor/update/vocab_min_logits/min,ppo_actor/kl_rewards/max,ppo_actor/update/behave_imp_weight/max,ppo_actor/update/importance_weight/min,ppo_actor/use_dual_clip,ppo_actor/kl_rewards/min,ppo_actor/update/behave_imp_weight/min,ppo_actor/update/lr,rollout/accepted,ppo_actor/mask_no_eos_with_zero,ppo_actor/update/clip_ratio/avg,ppo_actor/update/n_tokens,rollout/reward,ppo_actor/n_seqs,ppo_actor/update/clip_ratio/max,ppo_actor/update/n_valid_tokens,eval-rollout/reward
81,0.0012226,194050.0,0.0,-0.2434,0.35958,59835.0,0.0,0.0,0.099842,0.019531,0.0069221,-4.9676,2.9957,1.0,2.4966,-0.23647,0.087917,0.0,-1.5112,0.0,0.00037003,159.0,0.0059951,-4.6304,0.00011676,281.0,2.0211,0.0,5.0096e-05,109.0,-8.5682e-08,59835.0,0.0033115,5.0,0.0064831,1.0,-4.5903e-09,392.73,3.1165,14895.0,3.4364,793.0,0.0,59835.0,-3.2513,221.0,59835.0,1.1155,244.0,0.60313,-0.2434,2.5,378.19,1.1,0.0,1.0,723.0,0.0,-4.9676,2.1155,221.0,-9.156e-06,0.0,3.5,0.4,7.0141,0.0,2.0,0.0,-6.7014,0.0,79.0,2.4749,0.0,0.0,80.0,-2.4749,0.0,0.27718,25.405,12.0,0.0,2.6143,46.0,688.42,-0.0069221,3.9735e-16,7.0312,793.0,1.5112,0.81011,-15.732,626.0,-2.4966,1.0,-7.5938,0.0,0.99907,1.0,-39.5,0.0,4.5324,1.0,0.0,0.0,0.082364,5e-06,1.0,0.0,0.0,100540.0,0.79883,256.0,0.0,59835.0,
82,0.00090833,178820.0,0.0,-0.21835,0.35339,56825.0,0.0,0.0,0.097175,0.0078125,0.0046545,-5.267,2.9182,1.0,1.9421,-0.21369,0.086678,0.0,-1.5906,0.0,0.00041587,155.75,0.0037364,-4.5652,0.00010927,300.0,2.3162,0.0,4.7692e-05,113.0,-8.4401e-08,56825.0,0.0033135,5.0,0.0038595,1.0,1.826e-08,377.72,1.8859,14142.0,3.3163,744.0,0.0,56825.0,-3.2255,214.0,56825.0,1.0,254.0,0.82539,-0.21835,1.0,375.61,1.1,0.0,1.0,744.0,0.0,-5.267,2.0,214.0,0.00028788,0.0,2.0,0.4,8.3851,0.0,2.0,0.0,-4.3976,0.0,80.0,2.4749,0.0,0.0,81.0,-2.4749,0.0,0.25344,25.493,2.0,0.0,2.8486,45.25,645.5,-0.0046545,6.5636e-16,7.0312,653.0,1.5906,0.8452,-15.874,638.0,-1.9421,1.0,-7.0625,0.0,0.99908,1.0,-40.25,-0.0,4.9068,1.0,0.0,-0.0,0.1434,5e-06,1.0,0.0,0.0,96697.0,0.68008,256.0,0.0,56825.0,
83,0.00076731,189820.0,0.0,-0.21097,0.34664,55943.0,0.0,0.0,0.10223,0.015625,0.0052333,-5.4216,2.8423,1.0,3.9067,-0.2058,0.082741,0.0,-1.5122,0.0,0.00034668,144.97,0.0042989,-4.5381,9.9891e-05,269.0,2.9268,4.6694e-05,4.8343e-05,101.0,-8.8505e-08,55941.0,0.0030741,5.0,0.0051541,1.0,-4.3641e-09,363.5,7.6313,13921.0,2.546,742.0,0.0,55941.0,-3.8155,206.0,55941.0,1.0,245.0,0.79883,-0.21097,1.0,349.67,1.1,0.0,1.0,741.0,0.0,-5.4216,2.0,206.0,-0.00017706,0.0,2.0,0.4,6.4537,0.0,2.0,8.5236e-12,-4.4698,0.0,81.0,1.6202,0.0,0.0,82.0,-2.4749,0.0,0.24216,25.887,11.0,0.0,2.6,46.75,671.36,-0.0052333,5.4601e-17,6.6875,742.0,1.5122,0.83601,-16.027,632.0,-3.9067,0.99996,-7.4062,0.0,0.99907,1.0,-39.5,0.0,4.5366,0.0,0.0,0.0,0.020106,5e-06,1.0,0.0,0.0,93055.0,0.59453,256.0,0.0,55943.0,
84,0.00085342,187780.0,0.0,-0.22515,0.37109,66436.0,0.0,0.0,0.10107,0.039062,0.004917,-6.5267,3.0254,1.0,4.7642,-0.22026,0.10626,0.0,-1.3341,0.0,0.00034178,145.0,0.0042873,-4.9566,0.00011685,231.0,3.7727,1.1077e-05,6.2995e-05,106.0,-8.9698e-08,66435.0,0.0034784,5.0,0.0052188,1.0,-4.249e-09,404.52,11.349,16545.0,3.0951,743.0,0.0,66435.0,-3.0507,207.0,66435.0,1.0,241.0,0.68008,-0.22515,1.0,386.62,1.1,0.0,1.0,743.0,0.0,-6.5267,2.0,207.0,-3.8683e-05,0.0,2.0,0.4,5.1964,0.0,2.0,-1.7943e-11,-5.1355,0.0,82.0,2.4535,0.0,0.0,83.0,-2.4749,0.0,0.25567,25.774,15.0,0.0,2.7026,45.25,692.07,-0.004917,2.7238e-17,7.0625,743.0,1.3341,0.7017,-15.875,639.0,-4.7642,0.99998,-7.4062,0.0,0.99937,1.0,-39.25,-0.0,3.7966,0.0,0.0,-0.0,0.00853,5e-06,1.0,0.0,0.0,103560.0,0.675,256.0,0.0,66436.0,
85,0.00095014,250750.0,0.0,-0.26773,0.38339,69222.0,0.0,0.0,0.13465,0.011719,0.0044453,-5.2152,3.304,1.0,3.6914,-0.26328,0.082997,0.0,-1.1934,0.0,0.00029214,166.22,0.0037085,-4.935,0.00011309,751.0,2.7163,0.0,4.4357e-05,114.0,-8.9407e-08,69222.0,0.0028136,5.0,0.0041981,1.0,0.0,436.62,6.8131,17242.0,3.1165,1263.0,0.0,69222.0,-3.0008,224.0,69222.0,1.0,242.0,0.59453,-0.26773,1.0,417.68,1.1,0.0,1.0,1228.0,0.0,-5.2152,2.0,224.0,3.2747e-05,0.0,2.0,0.4,4.7259,0.0,2.0,-7.7496e-12,-5.3925,0.0,83.0,2.4749,0.0,0.0,84.0,-2.4749,0.0,0.30881,25.333,14.0,0.0,2.8938,49.25,763.93,-0.0044453,1.4015e-16,7.0,1263.0,1.1934,0.74839,-15.687,661.0,-3.6914,1.0,-6.9062,0.0,0.99926,1.0,-39.25,0.0,3.2983,1.0,0.0,0.0,0.024938,5e-06,1.0,0.0,0.0,111770.0,0.65547,256.0,0.0,69222.0,
86,0.00089472,180740.0,0.0,-0.26235,0.38255,70572.0,0.0,0.0,0.098265,0.023438,0.0038985,-5.4762,3.2929,1.0,2.3506,-0.25848,0.084728,0.0,-1.2191,0.0,0.00032773,151.19,0.003529,-5.0638,0.00012934,201.0,1.4459,1.1554e-05,4.7682e-05,102.0,-8.7646e-08,70571.0,0.0025776,5.0,0.0037799,1.0,4.973e-09,426.86,2.7628,17579.0,3.0603,712.0,0.0,70571.0,-3.0123,163.0,70571.0,1.0,239.0,0.675,-0.26236,1.0,408.61,1.1,0.0,1.0,692.0,0.0,-5.4762,2.0,163.0,-0.00016906,0.0,2.0,0.4,4.6593,0.0,2.0,-1.3513e-11,-4.6615,0.0,84.0,2.4529,0.0,0.0,85.0,-2.4749,0.0,0.30297,25.239,17.0,0.0,3.171,46.75,683.47,-0.0038985,3.3174e-16,6.7188,712.0,1.2191,0.72855,-15.617,636.0,-2.3506,0.99999,-7.0312,0.0,0.99963,1.0,-39.25,0.0,3.384,0.0,0.0,0.0,0.095308,5e-06,1.0,0.0,0.0,109280.0,0.59648,256.0,0.0,70572.0,
87,0.00082548,183420.0,0.0,-0.25182,0.37102,65439.0,0.0,0.0,0.097016,0.019531,0.003265,-7.917,3.0712,1.0,7.9109,-0.24855,0.27264,0.0,-1.5463,0.0,0.00030575,150.34,0.0032269,-5.0108,0.00012638,206.0,6.9113,0.0,4.5368e-05,102.0,-8.7515e-08,65439.0,0.0032417,5.0,0.0036985,1.0,3.1712e-08,405.96,31.291,16296.0,3.6939,718.0,0.0,65439.0,-3.6089,204.0,65439.0,1.0,238.0,0.65547,-0.25182,1.0,384.39,1.1,0.0,1.0,710.0,0.0,-7.917,2.0,204.0,-0.00057488,0.0,2.0,0.4,5.7925,0.0,2.0,7.2867e-12,-11.488,0.0,85.0,2.4632,0.0,0.0,86.0,-2.4749,0.0,0.28815,25.411,18.0,0.0,2.7406,46.0,691.28,-0.003265,1.7546e-16,7.0625,718.0,1.5463,0.78864,-15.628,647.0,-7.9109,1.0,-7.375,0.0,0.99996,1.0,-39.5,0.0,4.6941,1.0,0.0,-0.0,0.00036672,5e-06,1.0,0.0,0.0,103930.0,0.7293,256.0,0.0,65439.0,
88,0.00088273,174590.0,0.0,-0.25354,0.38097,72486.0,0.0,0.0,0.097935,0.011719,0.0046501,-8.3337,3.2397,1.0,7.5109,-0.24892,0.084695,0.0,-1.1697,0.0,0.0003874,148.44,0.0041201,-4.7611,0.00013841,216.0,6.5114,1.9612e-05,5.5884e-05,109.0,-8.8447e-08,72485.0,0.0036319,5.0,0.0062529,1.0,1.6841e-08,431.59,28.206,18057.0,3.1295,684.0,0.0,72485.0,-3.0327,215.0,72485.0,1.0,237.0,0.59648,-0.25355,1.0,413.19,1.1,0.0,1.0,680.0,0.0,-8.3337,2.0,215.0,0.00026237,0.0,2.0,0.4,4.5332,0.0,2.0,-1.9735e-11,-4.5923,0.0,86.0,2.4749,0.0,0.0,87.0,-2.4748,0.0,0.29167,25.555,19.0,0.0,3.0049,45.25,661.0,-0.0046501,2.9453e-15,7.0625,684.0,1.1697,0.69434,-15.692,641.0,-7.5109,0.99999,-7.5,0.0,0.99947,1.0,-39.0,0.0,3.221,0.0,0.0,-0.0,0.00054711,5e-06,1.0,0.0,0.0,110490.0,0.60313,256.0,0.0,72486.0,
89,0.001203,209790.0,0.0,-0.23548,0.36215,61571.0,0.0,0.0,0.11238,0.03125,0.0096366,-13.958,3.0707,1.0,13.101,-0.22588,0.088826,0.0,-1.3765,0.0,0.00035635,160.03,0.0087384,-4.8298,0.00011306,438.0,12.101,2.6844e-05,4.623e-05,110.0,-8.801e-08,61570.0,0.0034359,5.0,0.027292,1.0,-2.7508e-08,400.54,85.812,15328.0,3.3096,950.0,0.0,61570.0,-3.217,209.0,61570.0,1.0,247.0,0.7293,-0.23548,1.0,382.72,1.1,0.0,1.0,855.0,0.0,-13.958,2.0,209.0,0.00068202,0.0,2.0,0.4,12.187,0.0,2.0,-1.9361e-12,-5.177,0.0,87.0,2.4748,0.0,0.0,88.0,-2.4749,0.0,0.2648,25.408,9.0,0.0,2.617,44.75,889.56,-0.0096366,8.0955e-17,7.0625,950.0,1.3765,0.78397,-15.732,667.0,-13.101,0.99998,-7.3438,0.0,0.9991,1.0,-39.25,0.0,3.9611,0.0,0.0,-0.0,2.0442e-06,5e-06,1.0,0.0,0.0,102540.0,0.60586,256.0,0.0,61571.0,
90,0.00094657,210430.0,0.0,-0.26564,0.36731,61510.0,0.0,0.0,0.11417,0.0078125,0.0073717,-11.875,3.0424,1.0,10.785,-0.25832,0.085144,0.0,-1.4288,0.0,0.00031382,152.12,0.0061997,-5.085,0.00010688,462.0,9.7849,2.1733e-05,4.5298e-05,115.0,-8.9407e-08,61509.0,0.0029977,5.0,0.01551,1.0,-3.9691e-09,392.4,58.157,15313.0,3.5877,974.0,0.0,61509.0,-3.4945,239.0,61509.0,1.0,244.0,0.60312,-0.26564,1.0,378.04,1.1,0.0,1.0,923.0,0.0,-11.875,2.0,239.0,-0.00013477,0.0,2.0,0.4,6.7245,0.0,2.0,-1.6958e-11,-8.1164,0.0,88.0,2.4749,0.0,0.0,89.0,-2.4749,0.0,0.30135,25.156,12.0,0.0,2.8006,45.5,684.33,-0.0073717,2.9639e-16,7.0938,974.0,1.4288,0.79425,-15.645,652.0,-10.785,0.99998,-7.25,0.0,0.99883,1.0,-39.25,0.0,4.1738,0.0,0.0,-0.0,2.071e-05,5e-06,1.0,0.0,0.0,100450.0,0.55664,256.0,0.0,61510.0,
91,0.00078365,228100.0,0.0,-0.26106,0.38396,66786.0,0.0,0.0,0.11911,0.023438,0.0048426,-11.042,3.1558,1.0,9.5444,-0.25622,0.082833,0.0,-1.3134,0.0,0.00032905,160.97,0.0041376,-5.1279,7.4853e-05,580.0,8.5445,0.0,4.7672e-05,109.0,-8.7777e-08,66786.0,0.0033834,5.0,0.0072558,1.0,-3.884e-09,421.85,45.548,16632.0,3.1048,1065.0,0.0,66786.0,-2.9927,201.0,66786.0,1.0,241.0,0.60586,-0.26106,1.0,405.82,1.1,0.0,1.0,1065.0,0.0,-11.042,2.0,201.0,0.00035334,0.0,2.0,0.4,8.0992,0.0,2.0,-8.9247e-12,-6.5733,0.0,89.0,2.4749,0.0,0.0,90.0,-2.4749,0.0,0.29765,25.003,15.0,0.0,3.0184,44.75,679.47,-0.0048426,5.6078e-16,6.8438,717.0,1.3134,0.72709,-15.456,621.0,-9.5444,1.0,-7.5938,0.0,0.99929,1.0,-39.25,0.0,3.7187,1.0,0.0,0.0,7.16e-05,5e-06,1.0,0.0,0.0,107990.0,0.60898,256.0,0.0,66786.0,
92,0.00084896,201860.0,0.0,-0.24595,0.3621,59381.0,0.0,0.0,0.10469,0.0078125,0.0044242,-5.3218,2.9961,1.0,4.8847,-0.24153,0.0841,0.0,-1.0436,0.0,0.00032399,165.97,0.0034302,-5.0986,0.00010606,416.0,3.8923,0.0,4.5008e-05,120.0,-8.705e-08,59381.0,0.0033466,5.0,0.0041709,1.0,2.1585e-08,397.93,11.93,14781.0,2.6719,835.0,0.0,59381.0,-4.1079,238.0,59381.0,1.0,255.0,0.55664,-0.24595,1.0,396.94,1.1,0.0,1.0,835.0,0.0,-5.3218,2.0,238.0,0.00030343,0.0,2.0,0.4,6.7624,0.0,2.0,4.0151e-12,-4.0335,0.0,90.0,1.6202,0.0,0.0,91.0,-2.4749,0.0,0.28175,25.234,1.0,0.0,2.9344,45.5,649.0,-0.0044242,2.0383e-16,6.7188,649.0,1.0436,0.78824,-15.626,649.0,-4.8847,1.0,-6.8125,0.0,0.99901,1.0,-39.25,0.0,2.8395,1.0,0.0,-0.0,0.0075611,5e-06,1.0,0.0,0.0,101870.0,0.74805,256.0,0.0,59381.0,
93,0.0010517,188930.0,0.0,-0.25017,0.36673,60493.0,0.0,0.0,0.10072,0.0078125,0.0041284,-5.2583,3.0155,1.0,3.7102,-0.24604,0.093698,0.0,-1.1965,0.0,0.00042467,160.59,0.0034727,-4.8554,0.00013175,439.0,2.7347,0.0,0.00014638,114.0,-8.9873e-08,60493.0,0.0033879,5.0,0.0039625,1.0,1.5134e-08,396.89,6.8828,15059.0,3.4064,748.0,0.0,60493.0,-3.3545,221.0,60493.0,1.0,252.0,0.60898,-0.25017,1.0,392.92,1.1,0.0,1.0,748.0,0.0,-5.2583,2.0,221.0,0.00018165,0.0,2.0,0.4,6.3153,0.0,2.0,-2.9559e-11,-5.5092,0.0,91.0,2.4749,0.0,0.0,92.0,-2.4749,0.0,0.28773,25.214,4.0,0.0,2.9426,44.25,647.0,-0.0041284,7.5006e-16,6.8438,662.0,1.1965,0.79149,-15.585,637.0,-3.7102,1.0,-6.0312,0.0,0.99934,1.0,-39.25,0.0,3.3085,1.0,0.0,0.0,0.024473,5e-06,1.0,0.0,0.0,101600.0,0.64727,256.0,0.0,60493.0,
94,0.00097555,172160.0,0.0,-0.23732,0.35336,58498.0,0.0,0.0,0.095543,0.0078125,0.0043986,-5.4479,2.9047,1.0,2.0502,-0.23292,0.083264,0.0,-1.1011,0.0,0.00036361,142.22,0.0037225,-4.6834,0.00011755,195.0,1.1789,0.0,4.5078e-05,108.0,-8.7181e-08,58498.0,0.0031661,5.0,0.0038829,1.0,-2.152e-09,370.73,2.1016,14560.0,3.9255,677.0,0.0,58498.0,-3.9319,216.0,58498.0,1.0,255.0,0.74805,-0.23732,1.0,369.56,1.1,0.0,1.0,677.0,0.0,-5.4479,2.0,216.0,0.00024339,0.0,2.0,0.4,8.8741,0.0,2.0,0.0,-6.6452,0.0,92.0,2.4749,0.0,0.0,93.0,-2.4749,0.0,0.2713,25.404,1.0,0.0,2.6653,45.75,668.0,-0.0043986,6.6898e-17,6.9688,668.0,1.1011,0.80115,-15.749,668.0,-2.0502,1.0,-7.0312,0.0,0.99932,1.0,-39.0,0.0,3.0076,1.0,0.0,0.0,0.12871,5e-06,1.0,0.0,0.0,94906.0,0.60781,256.0,0.0,58498.0,
95,0.0015675,172160.0,0.0,-0.23642,0.35212,61518.0,0.0,0.0,0.096341,0.023438,0.005278,-5.4216,2.9322,1.0,3.9192,-0.23118,0.081475,0.0,-1.5907,0.0,0.00029388,144.34,0.0042483,-4.9497,8.4297e-05,266.0,2.939,2.7275e-05,4.4286e-05,108.0,-8.7195e-08,61517.0,0.0029006,5.0,0.0046036,1.0,-5.9529e-09,384.65,7.6799,15315.0,3.065,673.0,0.0,61517.0,-3.0518,218.0,61517.0,1.0,247.0,0.64727,-0.23641,1.0,374.27,1.1,0.0,1.0,661.0,0.0,-5.4216,2.0,218.0,0.00047946,0.0,2.0,0.4,5.3786,0.0,2.0,-7.7512e-12,-4.0305,0.0,93.0,2.4632,0.0,0.0,94.0,-2.4749,0.0,0.27199,25.547,9.0,0.0,2.7866,47.0,669.44,-0.005278,6.9273e-17,6.7188,673.0,1.5907,0.75027,-15.735,662.0,-3.9192,0.99998,-7.1562,0.0,0.99897,1.0,-39.25,0.0,4.9074,0.0,0.0,-0.0,0.019858,5e-06,1.0,0.0,0.0,98470.0,0.62109,256.0,0.0,61518.0,
96,0.00089079,169090.0,0.0,-0.23191,0.35369,58601.0,0.0,0.0,0.094951,0.0078125,0.0043594,-6.1661,2.9207,1.0,2.5943,-0.22755,0.085986,0.0,-1.5784,0.0,0.00036281,148.69,0.003691,-4.9067,7.6876e-05,240.0,2.2687,0.0,5.2279e-05,113.0,-8.5027e-08,58601.0,0.0033906,5.0,0.0038157,1.0,1.6144e-08,377.6,3.3653,14586.0,4.5144,678.0,0.0,58601.0,-3.0057,213.0,58601.0,1.0,256.0,0.60781,-0.23191,1.0,377.6,1.1,0.0,1.0,678.0,0.1,-6.1661,2.0,213.0,-0.00036704,0.0,2.0,0.4,6.0836,0.0,2.0,-4.0685e-12,-7.8465,0.0,94.0,2.4749,0.0,0.0,95.0,-1.6202,0.0,0.26495,25.455,0.0,0.0,2.7193,46.75,,-0.0043594,7.4999e-17,6.9688,,1.5784,0.88418,-15.768,,-2.5943,1.0,-7.3125,0.0,0.99933,1.0,-39.5,0.0,4.847,1.0,0.0,0.0,0.074695,5e-06,1.0,0.0,0.0,96665.0,0.65898,256.0,0.0,58601.0,
97,0.0013276,193540.0,0.0,-0.25804,0.36778,66452.0,0.0,0.0,0.10369,0.0078125,0.0034838,-5.3913,3.1122,1.0,1.6701,-0.25455,0.084439,0.0,-0.87217,0.0,0.00035166,153.25,0.0029246,-5.0997,7.8518e-05,308.0,0.85836,0.0,4.5979e-05,115.0,-8.7399e-08,66452.0,0.0032623,5.0,0.0030552,1.0,-4.1791e-08,412.83,1.3947,16549.0,4.5305,820.0,0.0,66452.0,-4.4446,212.0,66452.0,1.0,250.0,0.62109,-0.25804,1.0,406.12,1.1,0.0,1.0,696.0,0.0,-5.3913,2.0,212.0,0.00040104,0.0,2.0,0.4,7.6831,0.0,2.0,-1.0763e-11,-5.9327,0.0,95.0,2.4749,0.0,0.0,96.0,-2.4749,0.0,0.29542,25.316,6.0,0.0,2.7355,45.5,692.17,-0.0034838,2.9564e-17,6.8438,820.0,0.87217,0.75734,-15.675,652.0,-1.6701,1.0,-7.0312,0.0,0.99944,1.0,-39.0,0.0,2.3921,1.0,0.0,-0.0,0.18822,5e-06,1.0,0.0,0.0,105680.0,0.75977,256.0,0.0,66452.0,
98,0.00091279,180100.0,0.0,-0.24327,0.36148,65337.0,0.0,0.0,0.095644,0.0078125,0.0033975,-5.6307,3.6433,1.0,1.7768,-0.23988,0.088319,0.0,-1.1396,0.0,0.00030215,147.44,0.0028635,-5.4602,0.00011745,218.0,0.986,0.0,4.9334e-05,112.0,-8.7864e-08,65337.0,0.0030677,5.0,0.0029644,1.0,-7.4733e-09,402.66,1.5785,16270.0,3.3954,719.0,0.0,65337.0,-3.3097,197.0,65337.0,1.0,247.0,0.65898,-0.24327,1.0,393.33,1.1,0.0,1.0,719.0,0.0,-5.6307,2.0,197.0,0.00010893,0.0,2.0,0.4,5.4499,0.0,2.0,-2.828e-11,-4.2965,0.0,96.0,2.4749,0.0,0.0,97.0,-2.4749,0.0,0.27698,25.294,9.0,0.0,2.8789,44.75,658.78,-0.0033975,3.1735e-17,6.75,688.0,1.1396,0.72316,-15.749,638.0,-1.7768,1.0,-7.3125,0.0,0.99947,1.0,-39.25,-0.0,3.1256,1.0,0.0,-0.0,0.16918,5e-06,1.0,0.0,0.0,103080.0,0.53164,256.0,0.0,65337.0,
99,0.00078613,176900.0,0.0,-0.22468,0.35669,59735.0,0.0,0.0,0.09674,0.0078125,0.0026996,-4.9021,3.0123,1.0,3.1969,-0.22198,0.086205,0.0,-1.1343,0.0,0.00029872,160.34,0.0024527,-4.7929,0.00011778,330.0,2.2378,0.0,4.3976e-05,107.0,-8.8607e-08,59735.0,0.0030991,5.0,0.002567,1.0,1.737e-08,393.68,5.1101,14870.0,2.5284,692.0,0.0,59735.0,-3.9152,179.0,59735.0,1.0,255.0,0.75977,-0.22468,1.0,392.51,1.1,0.0,1.0,690.0,0.0,-4.9021,2.0,179.0,-3.2313e-05,0.0,2.0,0.4,5.169,0.0,2.0,0.0,-3.8693,0.0,97.0,1.6202,0.0,0.0,98.0,-2.4749,0.0,0.25838,25.365,1.0,0.0,2.794,46.25,692.0,-0.0026996,2.4845e-16,7.0,692.0,1.1343,0.74173,-15.609,692.0,-3.1969,1.0,-7.0312,0.0,0.99975,1.0,-39.75,0.0,3.1091,1.0,0.0,0.0,0.040888,5e-06,1.0,0.0,0.0,100780.0,0.55977,256.0,0.0,59735.0,
100,0.0019342,221570.0,0.0,-0.24424,0.38265,70547.0,0.0,0.0,0.11918,0.0078125,0.0033056,-4.8366,3.3885,1.0,2.2639,-0.24093,0.086833,0.0,-1.139,0.0,3.3895,167.44,0.0025064,-4.8302,0.00015198,681.0,1.3678,0.0,1.7158,116.0,-8.7544e-08,70547.0,0.0033819,5.0,0.002573,1.0,1.0815e-08,443.01,2.5626,17573.0,3.3278,1062.0,0.0,70547.0,-3.2704,243.0,70547.0,1.0,251.0,0.53164,-0.24424,1.0,439.11,1.1,0.0,1.0,1062.0,0.0,-4.8366,2.0,243.0,-0.00016226,0.0,2.0,0.4,5.2987,0.0,2.0,-6.7591e-12,-4.9226,0.0,98.0,2.4749,0.0,0.0,99.0,-2.4749,0.0,0.28075,25.333,5.0,0.0,2.9823,45.25,639.0,-0.0033056,9.7255e-17,7.0,669.0,1.139,0.70935,-15.439,628.0,-2.2639,1.0,-6.875,0.0,0.9992,1.0,-39.5,0.0,3.1236,1.0,0.0,0.0,0.10394,5e-06,1.0,0.0,0.0,113410.0,0.62656,256.0,0.0,70547.0,0.63188
101,0.0013007,217340.0,0.0,-0.24235,0.37971,65583.0,0.0,0.0,0.10802,0.0078125,0.0034497,-5.0132,3.2331,1.0,1.5004,-0.2389,0.28863,0.0,-1.1526,0.0,0.00034212,172.25,0.0028375,-4.8816,0.00011865,587.0,1.0139,0.0,4.9765e-05,101.0,-8.9407e-08,65583.0,0.0027559,5.0,0.0029742,1.0,2.187e-08,428.43,1.1256,16332.0,1.8207,869.0,0.0,65583.0,-3.5709,208.0,65583.0,1.0,244.0,0.55977,-0.24235,1.0,413.92,1.1,0.0,1.0,869.0,0.0,-5.0132,2.0,208.0,0.00029949,0.0,2.0,0.4,7.5915,0.0,2.0,7.2707e-12,-4.1767,0.0,99.0,1.2076,0.0,0.0,100.0,-2.4749,0.0,0.27719,25.358,12.0,0.0,2.7535,45.0,723.58,-0.0034497,2.8109e-16,6.9688,829.0,1.1526,0.72336,-15.556,647.0,-1.5004,1.0,-7.2188,0.0,0.99939,1.0,-39.25,0.0,3.1665,1.0,0.0,-0.0,0.22304,5e-06,1.0,0.0,0.0,109680.0,0.52695,256.0,0.0,65583.0,
